gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	#B16BA8	#F39426	B cells Memory	CAFs MSC iCAF-like	CAFs myCAF-like	Cancer Cycling	Cycling PVL	Cycling_Myeloid	DCs	Endothelial ACKR1	Endothelial CXCL12	Endothelial Lymphatic LYVE1	Endothelial RGS5	Luminal Progenitors	Macrophage	Mature Luminal	Monocyte	PVL Differentiated	PVL Immature	Plasmablasts	T cells CD4+	T cells CD8+
IL27	Q8NEV9	True	IL27A_HUMAN	IL27	CPI-CC0B5110FC9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.023	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IL12A	P29459	True	IL12A_HUMAN	IL35	CPI-CC0D8A77C69	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_aVb1_complex	CPI-CS0D69D106B	0.034	0.095	0.033	0.113	0.233	0.0	0.0	0.184	0.0	0.173	0.032	0.235	0.304	0.0	0.076	0.0	0.144	0.042	0.206	0.019	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_aVb1_complex	CPI-CS0F34D034A	0.034	0.095	0.033	0.113	0.233	0.0	0.0	0.184	0.0	0.173	0.032	0.235	0.304	0.0	0.076	0.0	0.144	0.042	0.206	0.019	0.0	0.0
ITGAV	P06756	True	ITAV_HUMAN	integrin_aVb1_complex	CPI-CS0D69D106B	0.034	0.095	0.033	0.113	0.233	0.0	0.0	0.184	0.0	0.173	0.032	0.235	0.304	0.0	0.076	0.0	0.144	0.042	0.206	0.019	0.0	0.0
ITGAV	P06756	True	ITAV_HUMAN	integrin_aVb1_complex	CPI-CS0F34D034A	0.034	0.095	0.033	0.113	0.233	0.0	0.0	0.184	0.0	0.173	0.032	0.235	0.304	0.0	0.076	0.0	0.144	0.042	0.206	0.019	0.0	0.0
ITGAV	P06756	True	ITAV_HUMAN	integrin_aVb3_complex	CPI-CS056DF06D6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018	0.0	0.0	0.0	0.021	0.011	0.0	0.0
ITGAV	P06756	True	ITAV_HUMAN	integrin_aVb3_complex	CPI-CS079C9111D	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018	0.0	0.0	0.0	0.021	0.011	0.0	0.0
ITGAV	P06756	True	ITAV_HUMAN	integrin_aVb3_complex	CPI-CS0A0368BF0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018	0.0	0.0	0.0	0.021	0.011	0.0	0.0
ITGAV	P06756	True	ITAV_HUMAN	integrin_aVb5_complex	CPI-CS0661098EC	0.034	0.0	0.0	0.086	0.177	0.0	0.0	0.0	0.0	0.017	0.032	0.0	0.068	0.0	0.043	0.0	0.0	0.042	0.0	0.0	0.0	0.0
ITGB3	P05106	True	ITB3_HUMAN	integrin_aVb3_complex	CPI-CS056DF06D6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018	0.0	0.0	0.0	0.021	0.011	0.0	0.0
ITGB3	P05106	True	ITB3_HUMAN	integrin_aVb3_complex	CPI-CS079C9111D	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018	0.0	0.0	0.0	0.021	0.011	0.0	0.0
ITGB3	P05106	True	ITB3_HUMAN	integrin_aVb3_complex	CPI-CS0A0368BF0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018	0.0	0.0	0.0	0.021	0.011	0.0	0.0
ITGB5	P18084	True	ITB5_HUMAN	integrin_aVb5_complex	CPI-CS0661098EC	0.034	0.0	0.0	0.086	0.177	0.0	0.0	0.0	0.0	0.017	0.032	0.0	0.068	0.0	0.043	0.0	0.0	0.042	0.0	0.0	0.0	0.0
LTA4H	P09960	True	LKHA4_HUMAN	LeukotrieneB4_byLTA4H	CPI-CS047D9C0D7	0.0	0.146	0.105	0.072	0.033	1.731	0.791	0.772	0.506	0.115	0.286	0.061	0.082	0.33	0.799	0.577	0.938	0.079	0.048	0.035	0.195	0.19
GGT1	P19440	True	GGT1_HUMAN	LeukotrieneD4_byGGT1	CPI-CS0C4ABE334	0.0	0.0	0.0	0.028	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.124	0.0	0.0	0.0	0.0	0.0	0.0
GGT1	P19440	True	GGT1_HUMAN	LeukotrieneD4_byGGT1	CPI-CS0A0F970F5	0.0	0.0	0.0	0.028	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.124	0.0	0.0	0.0	0.0	0.0	0.0
GGT1	P19440	True	GGT1_HUMAN	LTD4_byGGT1	CPI-CS066F8F865	0.0	0.09	0.0	0.028	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.124	0.0	0.0	0.0	0.0	0.04	0.098
GGT1	P19440	True	GGT1_HUMAN	LTD4_byGGT1	CPI-CS0E87D8FFA	0.0	0.09	0.0	0.028	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.124	0.0	0.0	0.0	0.0	0.04	0.098
GGT5	P36269	True	GGT5_HUMAN	LeukotrieneD4_byGGT1	CPI-CS0C4ABE334	0.0	0.0	0.0	0.028	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.124	0.0	0.0	0.0	0.0	0.0	0.0
GGT5	P36269	True	GGT5_HUMAN	LeukotrieneD4_byGGT1	CPI-CS0A0F970F5	0.0	0.0	0.0	0.028	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.124	0.0	0.0	0.0	0.0	0.0	0.0
DPEP1	P16444	True	DPEP1_HUMAN	LeukotrieneE4_byDPEP1	CPI-CS0150916A7	0.0	0.0	0.037	0.018	0.017	0.0	0.0	0.0	0.0	0.011	0.0	0.0	0.0	0.0	0.024	0.0	0.0	0.0	0.0	0.029	0.0	0.0
DPEP1	P16444	True	DPEP1_HUMAN	LeukotrieneE4_byDPEP1	CPI-CS08225A985	0.0	0.0	0.037	0.018	0.017	0.0	0.0	0.0	0.0	0.011	0.0	0.0	0.0	0.0	0.024	0.0	0.0	0.0	0.0	0.029	0.0	0.0
DPEP2	Q9H4A9	True	DPEP2_HUMAN	LeukotrieneE4_byDPEP2	CPI-CS048E474A5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DPEP2	Q9H4A9	True	DPEP2_HUMAN	LeukotrieneE4_byDPEP2	CPI-CS058C0BB88	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TPO	P07202	True	PERT_HUMAN	Lthyroxine_byTPO	CPI-CS0245870E9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PTGIS	Q16647	True	PTGIS_HUMAN	Prostacyclin_byPTGIS	CPI-CS09A35DD21	0.0	0.0	0.0	0.084	0.022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AKR1C3	P42330	True	AK1C3_HUMAN	ProstaglandinD2_byAKR1C3	CPI-CS0F3C15BCC	0.0	0.0	0.0	0.08	0.082	0.0	0.0	0.0	0.0	0.316	0.271	0.517	0.103	0.0	0.0	0.0	0.0	0.052	0.078	0.0	0.0	0.0
AKR1C3	P42330	True	AK1C3_HUMAN	ProstaglandinD2_byAKR1C3	CPI-CS0D78DAC70	0.0	0.0	0.0	0.08	0.082	0.0	0.0	0.0	0.0	0.316	0.271	0.517	0.103	0.0	0.0	0.0	0.0	0.052	0.078	0.0	0.0	0.0
PTGES	O14684	True	PTGES_HUMAN	ProstaglandinE2_byPTGES	CPI-CS0F0453B03	0.034	0.0	0.0	0.096	0.039	0.0	0.0	0.0	0.0	0.006	0.0	0.135	0.0	0.737	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PTGES	O14684	True	PTGES_HUMAN	ProstaglandinE2_byPTGES	CPI-CS080C76630	0.034	0.0	0.0	0.096	0.039	0.0	0.0	0.0	0.0	0.006	0.0	0.135	0.0	0.737	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PTGES	O14684	True	PTGES_HUMAN	ProstaglandinE2_byPTGES	CPI-CS023F349AF	0.034	0.0	0.0	0.096	0.039	0.0	0.0	0.0	0.0	0.006	0.0	0.135	0.0	0.737	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PTGES2	Q9H7Z7	True	PGES2_HUMAN	ProstaglandinE2_byPTGES2	CPI-CS0086A177F	0.09	0.093	0.224	0.075	0.233	1.731	0.0	0.332	0.938	0.135	0.154	0.229	0.243	0.737	0.257	0.195	0.38	0.216	0.052	0.127	0.167	0.0
PTGES2	Q9H7Z7	True	PGES2_HUMAN	ProstaglandinE2_byPTGES2	CPI-CS0F721837F	0.09	0.093	0.224	0.075	0.233	1.731	0.0	0.332	0.938	0.135	0.154	0.229	0.243	0.737	0.257	0.195	0.38	0.216	0.052	0.127	0.167	0.0
PTGES2	Q9H7Z7	True	PGES2_HUMAN	ProstaglandinE2_byPTGES2	CPI-CS08E678B9D	0.09	0.093	0.224	0.075	0.233	1.731	0.0	0.332	0.938	0.135	0.154	0.229	0.243	0.737	0.257	0.195	0.38	0.216	0.052	0.127	0.167	0.0
PTGES3	Q15185	True	TEBP_HUMAN	ProstaglandinE2_byPTGES3	CPI-CS000F037BD	0.501	0.536	0.0	0.148	0.181	0.0	0.791	0.881	0.222	0.249	0.154	0.365	0.477	0.0	0.442	1.083	0.309	0.129	0.321	0.141	0.238	0.209
PTGES3	Q15185	True	TEBP_HUMAN	ProstaglandinE2_byPTGES3	CPI-CS0C9671CB6	0.501	0.536	0.0	0.148	0.181	0.0	0.791	0.881	0.222	0.249	0.154	0.365	0.477	0.0	0.442	1.083	0.309	0.129	0.321	0.141	0.238	0.209
PTGES3	Q15185	True	TEBP_HUMAN	ProstaglandinE2_byPTGES3	CPI-CS036B95798	0.501	0.536	0.0	0.148	0.181	0.0	0.791	0.881	0.222	0.249	0.154	0.365	0.477	0.0	0.442	1.083	0.309	0.129	0.321	0.141	0.238	0.209
AKR1B1	P15121	True	ALDR_HUMAN	ProstaglandinF2a_byAKR1B1	CPI-CS058DED3AA	0.253	0.0	0.168	0.117	0.058	0.0	0.614	0.291	0.354	0.075	0.239	0.061	0.086	0.33	0.379	0.0	0.0	0.019	0.028	0.077	0.103	0.105
CBR1	P16152	True	CBR1_HUMAN	ProstaglandinF2a_byCBR1	CPI-CS08EDCA6A3	0.0	0.052	0.0	0.057	0.1	0.0	0.0	0.184	0.388	0.042	0.0	0.0	0.037	0.407	0.132	0.0	0.086	0.104	0.177	0.0	0.048	0.0
AKR1D1	P51857	True	AK1D1_HUMAN	Testosterone_byAKR1D1	CPI-CS0787D04B3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.014	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HSD17B12	Q53GQ0	True	DHB12_HUMAN	Testosterone_byHSD17B12	CPI-CS0BE6576AD	0.726	0.68	0.037	0.158	0.176	2.331	0.0	0.303	0.568	0.231	0.31	0.321	0.128	0.0	0.157	0.0	0.088	0.144	0.113	0.084	0.0	0.0
TBXAS1	P24557	True	THAS_HUMAN	ThromboxaneA2_byTBXAS1	CPI-CS0D01AFCC7	0.147	0.0	0.0	0.0	0.012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.0	0.138	0.0	0.183	0.0	0.0	0.042	0.0	0.0
DIO3	P55073	True	IOD3_HUMAN	Triiodothyronine_byDIO3	CPI-CS0C2BD6C6B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DIO3	P55073	True	IOD3_HUMAN	Triiodothyronine_byDIO3	CPI-CS05092CCAC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TG	P01266	True	THYG_HUMAN	Triiodothyronine_byDIO3	CPI-CS0C2BD6C6B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TG	P01266	True	THYG_HUMAN	Triiodothyronine_byDIO3	CPI-CS05092CCAC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TPH1	P17752	True	TPH1_HUMAN	5-HT_byTPH1_and_SLC18A2	CPI-CS0B5EFDF87	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TPH1	P17752	True	TPH1_HUMAN	5-HT_byTPH1_and_SLC18A2	CPI-CS0D82F92E9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TPH1	P17752	True	TPH1_HUMAN	5-HT_byTPH1_and_SLC18A2	CPI-CS09463D22E	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLC18A2	Q05940	True	VMAT2_HUMAN	5-HT_byTPH1_and_SLC18A2	CPI-CS0B5EFDF87	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLC18A2	Q05940	True	VMAT2_HUMAN	5-HT_byTPH1_and_SLC18A2	CPI-CS0D82F92E9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLC18A2	Q05940	True	VMAT2_HUMAN	5-HT_byTPH1_and_SLC18A2	CPI-CS09463D22E	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLC18A2	Q05940	True	VMAT2_HUMAN	Adrenaline_byPNMT_and_SLC18A2	CPI-CS04C3CEB1B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLC18A2	Q05940	True	VMAT2_HUMAN	Adrenaline_byPNMT_and_SLC18A2	CPI-CS00979A178	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLC18A2	Q05940	True	VMAT2_HUMAN	Adrenaline_byPNMT_and_SLC18A2	CPI-CS0CCD9D09E	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLC18A2	Q05940	True	VMAT2_HUMAN	Adrenaline_byPNMT_and_SLC18A2	CPI-CS0E52EA029	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLC18A2	Q05940	True	VMAT2_HUMAN	Adrenaline_byPNMT_and_SLC18A2	CPI-CS08E4B4F26	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLC18A2	Q05940	True	VMAT2_HUMAN	Adrenaline_byPNMT_and_SLC18A2	CPI-CS09B74556F	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLC29A1	Q99808	True	S29A1_HUMAN	Adenosine_byNT5E_and_SLC29A1	CPI-CS064B4FE21	0.0	0.0	0.0	0.068	0.027	0.0	0.0	0.0	0.0	0.069	0.146	0.0	0.261	0.0	0.03	0.0	0.0	0.052	0.0	0.0	0.0	0.0
SLC29A1	Q99808	True	S29A1_HUMAN	Adenosine_byNT5E_and_SLC29A1	CPI-CS05357F38C	0.0	0.0	0.0	0.068	0.027	0.0	0.0	0.0	0.0	0.069	0.146	0.0	0.261	0.0	0.03	0.0	0.0	0.052	0.0	0.0	0.0	0.0
SLC29A1	Q99808	True	S29A1_HUMAN	Adenosine_byNT5E_and_SLC29A1	CPI-CS07905F8F4	0.0	0.0	0.0	0.068	0.027	0.0	0.0	0.0	0.0	0.069	0.146	0.0	0.261	0.0	0.03	0.0	0.0	0.052	0.0	0.0	0.0	0.0
NT5E	P21589	True	5NTD_HUMAN	Adenosine_byNT5E_and_SLC29A1	CPI-CS064B4FE21	0.0	0.0	0.0	0.068	0.027	0.0	0.0	0.0	0.0	0.069	0.146	0.0	0.261	0.0	0.03	0.0	0.0	0.052	0.0	0.0	0.0	0.0
NT5E	P21589	True	5NTD_HUMAN	Adenosine_byNT5E_and_SLC29A1	CPI-CS05357F38C	0.0	0.0	0.0	0.068	0.027	0.0	0.0	0.0	0.0	0.069	0.146	0.0	0.261	0.0	0.03	0.0	0.0	0.052	0.0	0.0	0.0	0.0
NT5E	P21589	True	5NTD_HUMAN	Adenosine_byNT5E_and_SLC29A1	CPI-CS07905F8F4	0.0	0.0	0.0	0.068	0.027	0.0	0.0	0.0	0.0	0.069	0.146	0.0	0.261	0.0	0.03	0.0	0.0	0.052	0.0	0.0	0.0	0.0
NT5E	P21589	True	5NTD_HUMAN	Adenosine_byNT5E_and_SLC29A3	CPI-CS0517F9783	0.0	0.0	0.0	0.024	0.019	0.0	0.0	0.0	0.0	0.0	0.0	0.108	0.0	0.0	0.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NT5E	P21589	True	5NTD_HUMAN	Adenosine_byNT5E_and_SLC29A3	CPI-CS0D17EA793	0.0	0.0	0.0	0.024	0.019	0.0	0.0	0.0	0.0	0.0	0.0	0.108	0.0	0.0	0.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NT5E	P21589	True	5NTD_HUMAN	Adenosine_byNT5E_and_SLC29A3	CPI-CS08D35C881	0.0	0.0	0.0	0.024	0.019	0.0	0.0	0.0	0.0	0.0	0.0	0.108	0.0	0.0	0.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NT5E	P21589	True	5NTD_HUMAN	Adenosine_byNT5E_and_SLC29A4	CPI-CS0521FD886	0.0	0.0	0.0	0.0	0.011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NT5E	P21589	True	5NTD_HUMAN	Adenosine_byNT5E_and_SLC29A4	CPI-CS0985F2C10	0.0	0.0	0.0	0.0	0.011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NT5E	P21589	True	5NTD_HUMAN	Adenosine_byNT5E_and_SLC29A4	CPI-CS0F953F172	0.0	0.0	0.0	0.0	0.011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLC29A3	Q9BZD2	True	S29A3_HUMAN	Adenosine_byNT5E_and_SLC29A3	CPI-CS0517F9783	0.0	0.0	0.0	0.024	0.019	0.0	0.0	0.0	0.0	0.0	0.0	0.108	0.0	0.0	0.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLC29A3	Q9BZD2	True	S29A3_HUMAN	Adenosine_byNT5E_and_SLC29A3	CPI-CS0D17EA793	0.0	0.0	0.0	0.024	0.019	0.0	0.0	0.0	0.0	0.0	0.0	0.108	0.0	0.0	0.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLC29A3	Q9BZD2	True	S29A3_HUMAN	Adenosine_byNT5E_and_SLC29A3	CPI-CS08D35C881	0.0	0.0	0.0	0.024	0.019	0.0	0.0	0.0	0.0	0.0	0.0	0.108	0.0	0.0	0.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLC29A4	Q7RTT9	True	S29A4_HUMAN	Adenosine_byNT5E_and_SLC29A4	CPI-CS0521FD886	0.0	0.0	0.0	0.0	0.011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLC29A4	Q7RTT9	True	S29A4_HUMAN	Adenosine_byNT5E_and_SLC29A4	CPI-CS0985F2C10	0.0	0.0	0.0	0.0	0.011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLC29A4	Q7RTT9	True	S29A4_HUMAN	Adenosine_byNT5E_and_SLC29A4	CPI-CS0F953F172	0.0	0.0	0.0	0.0	0.011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLC1A1	P43005	True	EAA3_HUMAN	Glutamate_byGLS_and_SLC1A1	CPI-CS0921FDCC0	0.078	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLC1A1	P43005	True	EAA3_HUMAN	Glutamate_byGLS_and_SLC1A1	CPI-CS070ACE5CB	0.078	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLC1A1	P43005	True	EAA3_HUMAN	Glutamate_byGLS_and_SLC1A1	CPI-CS099892F99	0.078	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLC1A1	P43005	True	EAA3_HUMAN	Glutamate_byGLS_and_SLC1A1	CPI-CS0BEF05FE2	0.078	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC1A1	CPI-CS0921FDCC0	0.078	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC1A1	CPI-CS070ACE5CB	0.078	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC1A1	CPI-CS099892F99	0.078	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC1A1	CPI-CS0BEF05FE2	0.078	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC1A2	CPI-CS07BBA568D	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.108	0.194	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC1A2	CPI-CS034026D0F	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.108	0.194	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC1A2	CPI-CS08C7956BD	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.108	0.194	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC1A2	CPI-CS0B9E5E3DB	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.108	0.194	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC1A3	CPI-CS0692512DE	0.078	0.0	0.0	0.016	0.035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.146	0.0	0.089	0.016	0.0	0.0	0.048	0.0
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC1A3	CPI-CS04473CE2B	0.078	0.0	0.0	0.016	0.035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.146	0.0	0.089	0.016	0.0	0.0	0.048	0.0
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC1A3	CPI-CS077A43ACD	0.078	0.0	0.0	0.016	0.035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.146	0.0	0.089	0.016	0.0	0.0	0.048	0.0
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC1A3	CPI-CS017089111	0.078	0.0	0.0	0.016	0.035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.146	0.0	0.089	0.016	0.0	0.0	0.048	0.0
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC1A6	CPI-CS068F11B5E	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025	0.0	0.0	0.0
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC1A6	CPI-CS0603C3490	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025	0.0	0.0	0.0
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC1A6	CPI-CS0CD4875F8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025	0.0	0.0	0.0
