gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	#B16BA8	#F39426	B cells Memory	CAFs MSC iCAF-like	CAFs myCAF-like	Cancer Cycling	Cancer LumB SC	Cycling PVL	Cycling T-cells	Cycling_Myeloid	DCs	Endothelial ACKR1	Endothelial CXCL12	Endothelial Lymphatic LYVE1	Endothelial RGS5	Luminal Progenitors	Macrophage	Mature Luminal	Monocyte	Myoepithelial	NK cells	NKT cells	PVL Differentiated	PVL Immature	Plasmablasts	T cells CD4+	T cells CD8+
ALDH1A1	P00352	True	AL1A1_HUMAN	atRetinoicAcid_byALDH1A1	CPI-CC036F9AC3C	0.007	0.006	0.0	0.201	0.249	0.0	0.002	0.0	0.103	0.359	0.0	0.081	0.105	0.215	0.0	0.069	0.641	0.0	0.101	0.0	0.0	0.0	0.015	0.031	0.005	0.006	0.026
ALDH1A1	P00352	True	AL1A1_HUMAN	atRetinoicAcid_byALDH1A1	CPI-CC065AB1F5E	0.007	0.006	0.0	0.201	0.249	0.0	0.002	0.0	0.103	0.359	0.0	0.081	0.105	0.215	0.0	0.069	0.641	0.0	0.101	0.0	0.0	0.0	0.015	0.031	0.005	0.006	0.026
ALDH1A1	P00352	True	AL1A1_HUMAN	atRetinoicAcid_byALDH1A1	CPI-CC01AF691C1	0.007	0.006	0.0	0.201	0.249	0.0	0.002	0.0	0.103	0.359	0.0	0.081	0.105	0.215	0.0	0.069	0.641	0.0	0.101	0.0	0.0	0.0	0.015	0.031	0.005	0.006	0.026
ALDH1A1	P00352	True	AL1A1_HUMAN	atRetinoicAcid_byALDH1A1	CPI-CC0A31C8D8B	0.007	0.006	0.0	0.201	0.249	0.0	0.002	0.0	0.103	0.359	0.0	0.081	0.105	0.215	0.0	0.069	0.641	0.0	0.101	0.0	0.0	0.0	0.015	0.031	0.005	0.006	0.026
ALDH1A1	P00352	True	AL1A1_HUMAN	atRetinoicAcid_byALDH1A1	CPI-CC0A06D2C2D	0.007	0.006	0.0	0.201	0.249	0.0	0.002	0.0	0.103	0.359	0.0	0.081	0.105	0.215	0.0	0.069	0.641	0.0	0.101	0.0	0.0	0.0	0.015	0.031	0.005	0.006	0.026
ALDH1A1	P00352	True	AL1A1_HUMAN	atRetinoicAcid_byALDH1A1	CPI-CC0E829C954	0.007	0.006	0.0	0.201	0.249	0.0	0.002	0.0	0.103	0.359	0.0	0.081	0.105	0.215	0.0	0.069	0.641	0.0	0.101	0.0	0.0	0.0	0.015	0.031	0.005	0.006	0.026
ALDH1A1	P00352	True	AL1A1_HUMAN	atRetinoicAcid_byALDH1A1	CPI-CS08EE9E5CE	0.007	0.006	0.0	0.201	0.249	0.0	0.002	0.0	0.103	0.359	0.0	0.081	0.105	0.215	0.0	0.069	0.641	0.0	0.101	0.0	0.0	0.0	0.015	0.031	0.005	0.006	0.026
ALDH1A2	O94788	True	AL1A2_HUMAN	atRetinoicAcid_byALDH1A2	CPI-CC0C61DFEC5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ALDH1A2	O94788	True	AL1A2_HUMAN	atRetinoicAcid_byALDH1A2	CPI-CC03C7C010D	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ALDH1A2	O94788	True	AL1A2_HUMAN	atRetinoicAcid_byALDH1A2	CPI-CC021B19C0E	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ALDH1A2	O94788	True	AL1A2_HUMAN	atRetinoicAcid_byALDH1A2	CPI-CC061CCD0A0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ALDH1A2	O94788	True	AL1A2_HUMAN	atRetinoicAcid_byALDH1A2	CPI-CC066507DFB	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ALDH1A2	O94788	True	AL1A2_HUMAN	atRetinoicAcid_byALDH1A2	CPI-CC000118AA2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ALDH1A2	O94788	True	AL1A2_HUMAN	atRetinoicAcid_byALDH1A2	CPI-CC0B7C148C8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ALDH1A2	O94788	True	AL1A2_HUMAN	atRetinoicAcid_byALDH1A2	CPI-CC0974AE49B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ALDH1A2	O94788	True	AL1A2_HUMAN	atRetinoicAcid_byALDH1A2	CPI-CC071BF7D12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ALDH1A2	O94788	True	AL1A2_HUMAN	atRetinoicAcid_byALDH1A2	CPI-CS033058D2B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ALDH1A3	P47895	True	AL1A3_HUMAN	atRetinoicAcid_byALDH1A3	CPI-CC03F7FB36A	0.0	0.001	0.0	0.0	0.061	0.0	0.0	0.0	0.0	0.0	0.0	0.105	0.0	0.0	0.0	0.394	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ALDH1A3	P47895	True	AL1A3_HUMAN	atRetinoicAcid_byALDH1A3	CPI-CC0564402E8	0.0	0.001	0.0	0.0	0.061	0.0	0.0	0.0	0.0	0.0	0.0	0.105	0.0	0.0	0.0	0.394	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ALDH1A3	P47895	True	AL1A3_HUMAN	atRetinoicAcid_byALDH1A3	CPI-CC039D8C2A7	0.0	0.001	0.0	0.0	0.061	0.0	0.0	0.0	0.0	0.0	0.0	0.105	0.0	0.0	0.0	0.394	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ALDH1A3	P47895	True	AL1A3_HUMAN	atRetinoicAcid_byALDH1A3	CPI-CC0D32DC80C	0.0	0.001	0.0	0.0	0.061	0.0	0.0	0.0	0.0	0.0	0.0	0.105	0.0	0.0	0.0	0.394	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ALDH1A3	P47895	True	AL1A3_HUMAN	atRetinoicAcid_byALDH1A3	CPI-CC0BD81688E	0.0	0.001	0.0	0.0	0.061	0.0	0.0	0.0	0.0	0.0	0.0	0.105	0.0	0.0	0.0	0.394	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ALDH1A3	P47895	True	AL1A3_HUMAN	atRetinoicAcid_byALDH1A3	CPI-CC0BEBB9C26	0.0	0.001	0.0	0.0	0.061	0.0	0.0	0.0	0.0	0.0	0.0	0.105	0.0	0.0	0.0	0.394	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ALDH1A3	P47895	True	AL1A3_HUMAN	atRetinoicAcid_byALDH1A3	CPI-CC07CAD6A4A	0.0	0.001	0.0	0.0	0.061	0.0	0.0	0.0	0.0	0.0	0.0	0.105	0.0	0.0	0.0	0.394	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ALDH1A3	P47895	True	AL1A3_HUMAN	atRetinoicAcid_byALDH1A3	CPI-CC09B046394	0.0	0.001	0.0	0.0	0.061	0.0	0.0	0.0	0.0	0.0	0.0	0.105	0.0	0.0	0.0	0.394	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ALDH1A3	P47895	True	AL1A3_HUMAN	atRetinoicAcid_byALDH1A3	CPI-CC00B974CC4	0.0	0.001	0.0	0.0	0.061	0.0	0.0	0.0	0.0	0.0	0.0	0.105	0.0	0.0	0.0	0.394	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ALDH1A3	P47895	True	AL1A3_HUMAN	atRetinoicAcid_byALDH1A3	CPI-CS0C61C245A	0.0	0.001	0.0	0.0	0.061	0.0	0.0	0.0	0.0	0.0	0.0	0.105	0.0	0.0	0.0	0.394	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BMPR1B	O00238	True	BMR1B_HUMAN	BMPR1B_BMPR2	CPI-CS0569B9B91	0.072	0.081	0.075	0.184	0.054	0.026	0.085	0.055	0.023	0.189	0.034	0.065	0.069	0.0	0.266	0.0	0.071	0.176	0.026	0.0	0.0	0.0	0.042	0.062	0.026	0.015	0.055
BMPR2	Q13873	True	BMPR2_HUMAN	BMPR1B_BMPR2	CPI-CS0569B9B91	0.072	0.081	0.075	0.184	0.054	0.026	0.085	0.055	0.023	0.189	0.034	0.065	0.069	0.0	0.266	0.0	0.071	0.176	0.026	0.0	0.0	0.0	0.042	0.062	0.026	0.015	0.055
CYP27B1	O15528	True	CP27B_HUMAN	Calcitriol_byCYP27B1	CPI-CS01DAEDE79	0.001	0.001	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
B2M	P61769	True	B2MG_HUMAN	CD1B_complex	CPI-CS05B3376EE	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.048	0.0	0.0	0.0	0.0	0.0	0.035	0.0	0.138	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CD1B	P29016	True	CD1B_HUMAN	CD1B_complex	CPI-CS05B3376EE	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.048	0.0	0.0	0.0	0.0	0.0	0.035	0.0	0.138	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DHCR24	Q15392	True	DHC24_HUMAN	Cholesterol_byDHCR24	CPI-CS0D81115C8	0.331	0.349	0.0	0.014	0.049	0.255	0.314	0.125	0.033	0.067	0.075	0.047	0.07	0.0	0.027	0.177	0.06	0.945	0.05	0.207	0.105	0.193	0.057	0.156	0.036	0.075	0.117
DHCR24	Q15392	True	DHC24_HUMAN	Cholesterol_byDHCR24	CPI-CS03D61E885	0.331	0.349	0.0	0.014	0.049	0.255	0.314	0.125	0.033	0.067	0.075	0.047	0.07	0.0	0.027	0.177	0.06	0.945	0.05	0.207	0.105	0.193	0.057	0.156	0.036	0.075	0.117
LIPA	P38571	True	LICH_HUMAN	Cholesterol_byLIPA	CPI-CS0406B0B69	0.211	0.215	0.144	0.127	0.236	0.084	0.214	0.299	0.176	1.668	0.263	0.355	0.699	0.617	0.428	0.195	1.732	0.218	0.589	0.0	0.155	0.092	0.235	0.296	0.108	0.122	0.081
LIPA	P38571	True	LICH_HUMAN	Cholesterol_byLIPA	CPI-CS0F51152EA	0.211	0.215	0.144	0.127	0.236	0.084	0.214	0.299	0.176	1.668	0.263	0.355	0.699	0.617	0.428	0.195	1.732	0.218	0.589	0.0	0.155	0.092	0.235	0.296	0.108	0.122	0.081
PNMT	P11086	True	PNMT_HUMAN	Epinephrine_byPNMT	CPI-CS05F96EA59	0.059	0.075	0.064	0.0	0.0	0.104	0.098	0.0	0.068	0.0	0.009	0.0	0.0	0.0	0.0	0.143	0.001	0.641	0.0	0.0	0.05	0.0	0.023	0.0	0.01	0.0	0.0
PNMT	P11086	True	PNMT_HUMAN	Epinephrine_byPNMT	CPI-CS0D33FF37B	0.059	0.075	0.064	0.0	0.0	0.104	0.098	0.0	0.068	0.0	0.009	0.0	0.0	0.0	0.0	0.143	0.001	0.641	0.0	0.0	0.05	0.0	0.023	0.0	0.01	0.0	0.0
PNMT	P11086	True	PNMT_HUMAN	Epinephrine_byPNMT	CPI-CS0AB9AD0C3	0.059	0.075	0.064	0.0	0.0	0.104	0.098	0.0	0.068	0.0	0.009	0.0	0.0	0.0	0.0	0.143	0.001	0.641	0.0	0.0	0.05	0.0	0.023	0.0	0.01	0.0	0.0
PNMT	P11086	True	PNMT_HUMAN	Epinephrine_byPNMT	CPI-CS07947C107	0.059	0.075	0.064	0.0	0.0	0.104	0.098	0.0	0.068	0.0	0.009	0.0	0.0	0.0	0.0	0.143	0.001	0.641	0.0	0.0	0.05	0.0	0.023	0.0	0.01	0.0	0.0
PNMT	P11086	True	PNMT_HUMAN	Epinephrine_byPNMT	CPI-CS0D4E32D9D	0.059	0.075	0.064	0.0	0.0	0.104	0.098	0.0	0.068	0.0	0.009	0.0	0.0	0.0	0.0	0.143	0.001	0.641	0.0	0.0	0.05	0.0	0.023	0.0	0.01	0.0	0.0
PNMT	P11086	True	PNMT_HUMAN	Epinephrine_byPNMT	CPI-CS043102EAA	0.059	0.075	0.064	0.0	0.0	0.104	0.098	0.0	0.068	0.0	0.009	0.0	0.0	0.0	0.0	0.143	0.001	0.641	0.0	0.0	0.05	0.0	0.023	0.0	0.01	0.0	0.0
PNMT	P11086	True	PNMT_HUMAN	Epinephrine_byPNMT	CPI-CS09918B680	0.059	0.075	0.064	0.0	0.0	0.104	0.098	0.0	0.068	0.0	0.009	0.0	0.0	0.0	0.0	0.143	0.001	0.641	0.0	0.0	0.05	0.0	0.023	0.0	0.01	0.0	0.0
PNMT	P11086	True	PNMT_HUMAN	Epinephrine_byPNMT	CPI-CS09342A843	0.059	0.075	0.064	0.0	0.0	0.104	0.098	0.0	0.068	0.0	0.009	0.0	0.0	0.0	0.0	0.143	0.001	0.641	0.0	0.0	0.05	0.0	0.023	0.0	0.01	0.0	0.0
PNMT	P11086	True	PNMT_HUMAN	Adrenaline_byPNMT_and_SLC18A1	CPI-CS0E8345356	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PNMT	P11086	True	PNMT_HUMAN	Adrenaline_byPNMT_and_SLC18A1	CPI-CS090BF1875	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PNMT	P11086	True	PNMT_HUMAN	Adrenaline_byPNMT_and_SLC18A1	CPI-CS09EDD1969	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PNMT	P11086	True	PNMT_HUMAN	Adrenaline_byPNMT_and_SLC18A1	CPI-CS0B66F51DF	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PNMT	P11086	True	PNMT_HUMAN	Adrenaline_byPNMT_and_SLC18A1	CPI-CS07E858C0F	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PNMT	P11086	True	PNMT_HUMAN	Adrenaline_byPNMT_and_SLC18A1	CPI-CS01A3364DC	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PNMT	P11086	True	PNMT_HUMAN	Adrenaline_byPNMT_and_SLC18A1	CPI-CS05E2B5099	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PNMT	P11086	True	PNMT_HUMAN	Adrenaline_byPNMT_and_SLC18A1	CPI-CS0E6D457AD	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PNMT	P11086	True	PNMT_HUMAN	Adrenaline_byPNMT_and_SLC18A2	CPI-CS06FE13C35	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.068	0.0	0.009	0.0	0.0	0.0	0.0	0.131	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009	0.0	0.0
PNMT	P11086	True	PNMT_HUMAN	Adrenaline_byPNMT_and_SLC18A2	CPI-CS04C3CEB1B	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.068	0.0	0.009	0.0	0.0	0.0	0.0	0.131	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009	0.0	0.0
PNMT	P11086	True	PNMT_HUMAN	Adrenaline_byPNMT_and_SLC18A2	CPI-CS00979A178	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.068	0.0	0.009	0.0	0.0	0.0	0.0	0.131	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009	0.0	0.0
PNMT	P11086	True	PNMT_HUMAN	Adrenaline_byPNMT_and_SLC18A2	CPI-CS0CCD9D09E	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.068	0.0	0.009	0.0	0.0	0.0	0.0	0.131	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009	0.0	0.0
PNMT	P11086	True	PNMT_HUMAN	Adrenaline_byPNMT_and_SLC18A2	CPI-CS0E52EA029	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.068	0.0	0.009	0.0	0.0	0.0	0.0	0.131	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009	0.0	0.0
PNMT	P11086	True	PNMT_HUMAN	Adrenaline_byPNMT_and_SLC18A2	CPI-CS08E4B4F26	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.068	0.0	0.009	0.0	0.0	0.0	0.0	0.131	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009	0.0	0.0
PNMT	P11086	True	PNMT_HUMAN	Adrenaline_byPNMT_and_SLC18A2	CPI-CS09B74556F	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.068	0.0	0.009	0.0	0.0	0.0	0.0	0.131	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009	0.0	0.0
PNMT	P11086	True	PNMT_HUMAN	Adrenaline_byPNMT_and_SLC18A2	CPI-CS046C11B05	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.068	0.0	0.009	0.0	0.0	0.0	0.0	0.131	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009	0.0	0.0
CYP19A1	P11511	True	CP19A_HUMAN	Estradiol_byCYP19A1	CPI-CS029C8858F	0.0	0.0	0.0	0.0	0.011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CYP19A1	P11511	True	CP19A_HUMAN	Estradiol_byCYP19A1	CPI-CS0B87D36A1	0.0	0.0	0.0	0.0	0.011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CYP19A1	P11511	True	CP19A_HUMAN	Estradiol_byCYP19A1	CPI-CS0DAC88EFA	0.0	0.0	0.0	0.0	0.011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HSD17B1	P14061	True	DHB1_HUMAN	Estradiol_byHSD17B1	CPI-CS0168A25C9	0.051	0.028	0.064	0.0	0.0	0.029	0.044	0.064	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018	0.0	0.0	0.0	0.0	0.035	0.041	0.013	0.012	0.0
HSD17B1	P14061	True	DHB1_HUMAN	Estradiol_byHSD17B1	CPI-CS0A04F7238	0.051	0.028	0.064	0.0	0.0	0.029	0.044	0.064	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018	0.0	0.0	0.0	0.0	0.035	0.041	0.013	0.012	0.0
HSD17B1	P14061	True	DHB1_HUMAN	Estradiol_byHSD17B1	CPI-CS0B08AEA2D	0.051	0.028	0.064	0.0	0.0	0.029	0.044	0.064	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018	0.0	0.0	0.0	0.0	0.035	0.041	0.013	0.012	0.0
HDC	P19113	True	DCHS_HUMAN	Histamine_byHDC	CPI-CS0B6CBE509	0.001	0.002	0.0	0.0	0.0	0.0	0.004	0.0	0.084	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.023	0.035
HDC	P19113	True	DCHS_HUMAN	Histamine_byHDC	CPI-CS0FF6E7611	0.001	0.002	0.0	0.0	0.0	0.0	0.004	0.0	0.084	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.023	0.035
HDC	P19113	True	DCHS_HUMAN	Histamine_byHDC	CPI-CS045AC7D7C	0.001	0.002	0.0	0.0	0.0	0.0	0.004	0.0	0.084	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.023	0.035
EBI3	Q14213	True	IL27B_HUMAN	IL27	CPI-CC0B5110FC9	0.001	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EBI3	Q14213	True	IL27B_HUMAN	IL35	CPI-CC0D8A77C69	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0
IL27	Q8NEV9	True	IL27A_HUMAN	IL27	CPI-CC0B5110FC9	0.001	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IL12A	P29459	True	IL12A_HUMAN	IL35	CPI-CC0D8A77C69	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_aVb1_complex	CPI-CS0D69D106B	0.075	0.064	0.0	0.165	0.231	0.092	0.079	0.397	0.049	0.0	0.0	0.28	0.117	0.204	0.18	0.0	0.064	0.265	0.049	0.0	0.0	0.0	0.164	0.345	0.035	0.02	0.017
ITGB1	P05556	True	ITB1_HUMAN	integrin_aVb1_complex	CPI-CS0F34D034A	0.075	0.064	0.0	0.165	0.231	0.092	0.079	0.397	0.049	0.0	0.0	0.28	0.117	0.204	0.18	0.0	0.064	0.265	0.049	0.0	0.0	0.0	0.164	0.345	0.035	0.02	0.017
ITGAV	P06756	True	ITAV_HUMAN	integrin_aVb1_complex	CPI-CS0D69D106B	0.075	0.064	0.0	0.165	0.231	0.092	0.079	0.397	0.049	0.0	0.0	0.28	0.117	0.204	0.18	0.0	0.064	0.265	0.049	0.0	0.0	0.0	0.164	0.345	0.035	0.02	0.017
ITGAV	P06756	True	ITAV_HUMAN	integrin_aVb1_complex	CPI-CS0F34D034A	0.075	0.064	0.0	0.165	0.231	0.092	0.079	0.397	0.049	0.0	0.0	0.28	0.117	0.204	0.18	0.0	0.064	0.265	0.049	0.0	0.0	0.0	0.164	0.345	0.035	0.02	0.017
ITGAV	P06756	True	ITAV_HUMAN	integrin_aVb3_complex	CPI-CS056DF06D6	0.0	0.0	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.045	0.0	0.0	0.0	0.0
ITGAV	P06756	True	ITAV_HUMAN	integrin_aVb3_complex	CPI-CS079C9111D	0.0	0.0	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.045	0.0	0.0	0.0	0.0
ITGAV	P06756	True	ITAV_HUMAN	integrin_aVb3_complex	CPI-CS0A0368BF0	0.0	0.0	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.045	0.0	0.0	0.0	0.0
ITGAV	P06756	True	ITAV_HUMAN	integrin_aVb5_complex	CPI-CS0661098EC	0.071	0.05	0.0	0.065	0.108	0.073	0.064	0.068	0.0	0.0	0.0	0.047	0.022	0.0	0.154	0.0	0.064	0.11	0.015	0.0	0.0	0.0	0.055	0.021	0.035	0.018	0.0
ITGB3	P05106	True	ITB3_HUMAN	integrin_aVb3_complex	CPI-CS056DF06D6	0.0	0.0	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.045	0.0	0.0	0.0	0.0
ITGB3	P05106	True	ITB3_HUMAN	integrin_aVb3_complex	CPI-CS079C9111D	0.0	0.0	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.045	0.0	0.0	0.0	0.0
ITGB3	P05106	True	ITB3_HUMAN	integrin_aVb3_complex	CPI-CS0A0368BF0	0.0	0.0	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.045	0.0	0.0	0.0	0.0
ITGB5	P18084	True	ITB5_HUMAN	integrin_aVb5_complex	CPI-CS0661098EC	0.071	0.05	0.0	0.065	0.108	0.073	0.064	0.068	0.0	0.0	0.0	0.047	0.022	0.0	0.154	0.0	0.064	0.11	0.015	0.0	0.0	0.0	0.055	0.021	0.035	0.018	0.0
